iso_code,continent,location,date,total_cases,stringency_index,population_density
USA,North America,United States,2020-03-30,146982.0,72.69,35.608
USA,North America,United States,2020-03-31,173143.0,72.69,35.608
USA,North America,United States,2020-04-01,188679.0,72.69,35.608
USA,North America,United States,2020-04-02,211939.0,72.69,35.608
USA,North America,United States,2020-04-03,240613.0,72.69,35.608
USA,North America,United States,2020-04-04,270403.0,72.69,35.608
USA,North America,United States,2020-04-05,302460.0,72.69,35.608
USA,North America,United States,2020-04-06,334594.0,72.69,35.608
USA,North America,United States,2020-04-07,361578.0,72.69,35.608
USA,North America,United States,2020-04-08,390207.0,72.69,35.608
USA,North America,United States,2020-04-09,419562.0,72.69,35.608
USA,North America,United States,2020-04-10,453710.0,72.69,35.608
USA,North America,United States,2020-04-11,488453.0,72.69,35.608
USA,North America,United States,2020-04-12,521632.0,72.69,35.608
USA,North America,United States,2020-04-13,553167.0,72.69,35.608
USA,North America,United States,2020-04-14,580261.0,72.69,35.608
USA,North America,United States,2020-04-15,605505.0,72.69,35.608
USA,North America,United States,2020-04-16,630764.0,72.69,35.608
USA,North America,United States,2020-04-17,655972.0,72.69,35.608
USA,North America,United States,2020-04-18,687466.0,72.69,35.608
USA,North America,United States,2020-04-19,717782.0,72.69,35.608
USA,North America,United States,2020-04-20,746063.0,72.69,35.608
USA,North America,United States,2020-04-21,772133.0,72.69,35.608
USA,North America,United States,2020-04-22,798561.0,72.69,35.608
USA,North America,United States,2020-04-23,824488.0,72.69,35.608
USA,North America,United States,2020-04-24,854958.0,72.69,35.608
USA,North America,United States,2020-04-25,888169.0,72.69,35.608
USA,North America,United States,2020-04-26,922947.0,72.69,35.608
USA,North America,United States,2020-04-27,956550.0,72.69,35.608
USA,North America,United States,2020-04-28,982613.0,72.69,35.608
USA,North America,United States,2020-04-29,1006371.0,72.69,35.608
USA,North America,United States,2020-04-30,1030306.0,72.69,35.608
USA,North America,United States,2020-05-01,1057080.0,72.69,35.608
USA,North America,United States,2020-05-02,1088301.0,72.69,35.608
USA,North America,United States,2020-05-03,1121383.0,72.69,35.608
USA,North America,United States,2020-05-04,1149675.0,72.69,35.608
USA,North America,United States,2020-05-05,1175602.0,72.69,35.608
USA,North America,United States,2020-05-06,1197926.0,72.69,35.608
USA,North America,United States,2020-05-07,1220804.0,72.69,35.608
USA,North America,United States,2020-05-08,1246244.0,72.69,35.608
USA,North America,United States,2020-05-09,1274796.0,72.69,35.608
USA,North America,United States,2020-05-10,1303629.0,72.69,35.608
USA,North America,United States,2020-05-11,1329546.0,72.69,35.608
USA,North America,United States,2020-05-12,1350202.0,72.69,35.608
USA,North America,United States,2020-05-13,1370152.0,72.69,35.608
USA,North America,United States,2020-05-14,1394054.0,72.69,35.608
USA,North America,United States,2020-05-15,1411390.0,72.69,35.608
USA,North America,United States,2020-05-16,1446033.0,72.69,35.608
USA,North America,United States,2020-05-17,1472661.0,72.69,35.608
USA,North America,United States,2020-05-18,1498742.0,72.69,35.608
USA,North America,United States,2020-05-19,1518659.0,72.69,35.608
USA,North America,United States,2020-05-20,1541403.0,72.69,35.608
USA,North America,United States,2020-05-21,1563326.0,72.69,35.608
USA,North America,United States,2020-05-22,1586832.0,72.69,35.608
USA,North America,United States,2020-05-23,1613023.0,72.69,35.608
USA,North America,United States,2020-05-24,1638986.0,72.69,35.608
USA,North America,United States,2020-05-25,1660451.0,72.69,35.608
USA,North America,United States,2020-05-26,1681102.0,72.69,35.608
USA,North America,United States,2020-05-27,1700481.0,72.69,35.608
USA,North America,United States,2020-05-28,1717991.0,72.69,35.608
USA,North America,United States,2020-05-29,1737499.0,72.69,35.608
USA,North America,United States,2020-05-30,1761681.0,72.69,35.608
USA,North America,United States,2020-05-31,1785422.0,72.69,35.608
USA,North America,United States,2020-06-01,1809549.0,72.69,35.608
USA,North America,United States,2020-06-02,1831015.0,72.69,35.608
USA,North America,United States,2020-06-03,1848172.0,72.69,35.608
USA,North America,United States,2020-06-04,1869146.0,72.69,35.608
USA,North America,United States,2020-06-05,1889841.0,72.69,35.608
USA,North America,United States,2020-06-06,1910711.0,72.69,35.608
USA,North America,United States,2020-06-07,1935202.0,72.69,35.608
USA,North America,United States,2020-06-08,1958487.0,72.69,35.608
USA,North America,United States,2020-06-09,1976942.0,72.69,35.608
USA,North America,United States,2020-06-10,1995093.0,72.69,35.608
USA,North America,United States,2020-06-11,2013674.0,72.69,35.608
USA,North America,United States,2020-06-12,2035855.0,72.69,35.608
USA,North America,United States,2020-06-13,2058745.0,72.69,35.608
USA,North America,United States,2020-06-14,2087078.0,72.69,35.608
USA,North America,United States,2020-06-15,2113512.0,68.98,35.608
USA,North America,United States,2020-06-16,2134290.0,68.98,35.608
USA,North America,United States,2020-06-17,2154881.0,68.98,35.608
USA,North America,United States,2020-06-18,2179658.0,68.98,35.608
USA,North America,United States,2020-06-19,2205474.0,68.98,35.608
USA,North America,United States,2020-06-20,2233994.0,68.98,35.608
USA,North America,United States,2020-06-21,2267099.0,68.98,35.608
USA,North America,United States,2020-06-22,2300566.0,68.98,35.608
USA,North America,United States,2020-06-23,2327911.0,68.98,35.608
USA,North America,United States,2020-06-24,2356609.0,68.98,35.608
USA,North America,United States,2020-06-25,2394496.0,68.98,35.608
USA,North America,United States,2020-06-26,2431816.0,68.98,35.608
USA,North America,United States,2020-06-27,2478837.0,68.98,35.608
USA,North America,United States,2020-06-28,2525377.0,68.98,35.608
USA,North America,United States,2020-06-29,2569030.0,68.98,35.608
USA,North America,United States,2020-06-30,2606613.0,68.98,35.608
USA,North America,United States,2020-07-01,2645130.0,68.98,35.608
USA,North America,United States,2020-07-02,2692383.0,68.98,35.608
USA,North America,United States,2020-07-03,2751725.0,68.98,35.608
USA,North America,United States,2020-07-04,2807177.0,68.98,35.608
USA,North America,United States,2020-07-05,2867543.0,68.98,35.608
USA,North America,United States,2020-07-06,2916521.0,68.98,35.608
USA,North America,United States,2020-07-07,2956934.0,68.98,35.608
USA,North America,United States,2020-07-08,3007697.0,68.98,35.608
USA,North America,United States,2020-07-09,3064451.0,68.98,35.608
USA,North America,United States,2020-07-10,3129226.0,68.98,35.608
USA,North America,United States,2020-07-11,3191169.0,68.98,35.608
USA,North America,United States,2020-07-12,3259748.0,68.98,35.608
USA,North America,United States,2020-07-13,3328010.0,68.98,35.608
USA,North America,United States,2020-07-14,3386690.0,68.98,35.608
USA,North America,United States,2020-07-15,3442977.0,68.98,35.608
USA,North America,United States,2020-07-16,3507493.0,68.98,35.608
USA,North America,United States,2020-07-17,3579882.0,68.98,35.608
USA,North America,United States,2020-07-18,3649063.0,68.98,35.608
USA,North America,United States,2020-07-19,3726015.0,68.98,35.608
USA,North America,United States,2020-07-20,3793339.0,68.98,35.608
USA,North America,United States,2020-07-21,3853351.0,68.98,35.608
USA,North America,United States,2020-07-22,3911870.0,68.98,35.608
USA,North America,United States,2020-07-23,3975206.0,68.98,35.608
USA,North America,United States,2020-07-24,4047622.0,68.98,35.608
USA,North America,United States,2020-07-25,4120764.0,68.98,35.608
USA,North America,United States,2020-07-26,4193916.0,68.98,35.608
USA,North America,United States,2020-07-27,4255512.0,68.98,35.608
USA,North America,United States,2020-07-28,4313271.0,68.98,35.608
USA,North America,United States,2020-07-29,4367278.0,68.98,35.608
USA,North America,United States,2020-07-30,4425986.0,68.98,35.608
USA,North America,United States,2020-07-31,4490841.0,68.98,35.608
USA,North America,United States,2020-08-01,4556982.0,68.98,35.608
USA,North America,United States,2020-08-02,4625166.0,68.98,35.608
USA,North America,United States,2020-08-03,4681578.0,68.98,35.608
USA,North America,United States,2020-08-04,4732427.0,68.98,35.608
USA,North America,United States,2020-08-05,4777756.0,68.98,35.608
USA,North America,United States,2020-08-06,4829812.0,68.98,35.608
USA,North America,United States,2020-08-07,4885404.0,68.98,35.608
USA,North America,United States,2020-08-08,4938569.0,68.98,35.608
USA,North America,United States,2020-08-09,5001075.0,68.98,35.608
USA,North America,United States,2020-08-10,5052754.0,68.98,35.608
USA,North America,United States,2020-08-11,5099227.0,68.98,35.608
USA,North America,United States,2020-08-12,5142604.0,68.98,35.608
USA,North America,United States,2020-08-13,5201562.0,68.98,35.608
USA,North America,United States,2020-08-14,5255954.0,68.98,35.608
USA,North America,United States,2020-08-15,5307476.0,68.98,35.608
USA,North America,United States,2020-08-16,5363737.0,68.98,35.608
USA,North America,United States,2020-08-17,5414874.0,68.98,35.608
USA,North America,United States,2020-08-18,5456369.0,68.98,35.608
USA,North America,United States,2020-08-19,5497958.0,68.98,35.608
USA,North America,United States,2020-08-20,5539583.0,68.98,35.608
USA,North America,United States,2020-08-21,5586157.0,68.98,35.608
USA,North America,United States,2020-08-22,5632344.0,68.98,35.608
USA,North America,United States,2020-08-23,5679525.0,68.98,35.608
USA,North America,United States,2020-08-24,5722075.0,68.98,35.608
USA,North America,United States,2020-08-25,5758285.0,68.98,35.608
USA,North America,United States,2020-08-26,5794001.0,68.98,35.608
USA,North America,United States,2020-08-27,5834575.0,68.98,35.608
USA,North America,United States,2020-08-28,5881005.0,68.98,35.608
USA,North America,United States,2020-08-29,5927925.0,68.98,35.608
USA,North America,United States,2020-08-30,5974471.0,68.98,35.608
USA,North America,United States,2020-08-31,6015379.0,68.98,35.608
USA,North America,United States,2020-09-01,6052014.0,68.98,35.608
USA,North America,United States,2020-09-02,6090710.0,68.98,35.608
USA,North America,United States,2020-09-03,6129888.0,68.98,35.608
USA,North America,United States,2020-09-04,6173535.0,68.98,35.608
USA,North America,United States,2020-09-05,6218807.0,68.98,35.608
USA,North America,United States,2020-09-06,6269724.0,68.98,35.608
USA,North America,United States,2020-09-07,6310853.0,68.98,35.608
USA,North America,United States,2020-09-08,6345090.0,68.98,35.608
USA,North America,United States,2020-09-09,6369966.0,68.98,35.608
USA,North America,United States,2020-09-10,6398020.0,68.98,35.608
USA,North America,United States,2020-09-11,6432680.0,68.98,35.608
USA,North America,United States,2020-09-12,6471263.0,66.2,35.608
USA,North America,United States,2020-09-13,6515345.0,66.2,35.608
USA,North America,United States,2020-09-14,6555716.0,66.2,35.608
USA,North America,United States,2020-09-15,6588604.0,66.2,35.608
USA,North America,United States,2020-09-16,6622940.0,66.2,35.608
USA,North America,United States,2020-09-17,6659755.0,66.2,35.608
USA,North America,United States,2020-09-18,6703665.0,66.2,35.608
USA,North America,United States,2020-09-19,6748195.0,66.2,35.608
USA,North America,United States,2020-09-20,6796322.0,66.2,35.608
USA,North America,United States,2020-09-21,6838503.0,66.2,35.608
USA,North America,United States,2020-09-22,6872953.0,66.2,35.608
USA,North America,United States,2020-09-23,6914351.0,66.2,35.608
USA,North America,United States,2020-09-24,6963879.0,66.2,35.608
USA,North America,United States,2020-09-25,7005520.0,66.2,35.608
USA,North America,United States,2020-09-26,7051481.0,66.2,35.608
USA,North America,United States,2020-09-27,7101096.0,66.2,35.608
USA,North America,United States,2020-09-28,7143131.0,66.2,35.608
USA,North America,United States,2020-09-29,7178682.0,66.2,35.608
USA,North America,United States,2020-09-30,7217084.0,66.2,35.608
USA,North America,United States,2020-10-01,7255965.0,66.2,35.608
USA,North America,United States,2020-10-02,7301885.0,66.2,35.608
USA,North America,United States,2020-10-03,7348509.0,66.2,35.608
USA,North America,United States,2020-10-04,7399444.0,66.2,35.608
USA,North America,United States,2020-10-05,7447171.0,66.2,35.608
USA,North America,United States,2020-10-06,7482945.0,66.2,35.608
USA,North America,United States,2020-10-07,7524547.0,66.2,35.608
USA,North America,United States,2020-10-08,7566201.0,66.2,35.608
USA,North America,United States,2020-10-09,7618795.0,66.2,35.608
USA,North America,United States,2020-10-10,7674899.0,66.2,35.608
USA,North America,United States,2020-10-11,7733693.0,66.2,35.608
USA,North America,United States,2020-10-12,7787909.0,66.2,35.608
USA,North America,United States,2020-10-13,7832332.0,66.2,35.608
USA,North America,United States,2020-10-14,7881476.0,66.2,35.608
USA,North America,United States,2020-10-15,7931973.0,66.2,35.608
USA,North America,United States,2020-10-16,7989202.0,66.2,35.608
USA,North America,United States,2020-10-17,8052248.0,66.2,35.608
USA,North America,United States,2020-10-18,8121327.0,66.2,35.608
USA,North America,United States,2020-10-19,8175875.0,66.2,35.608
USA,North America,United States,2020-10-20,8224762.0,66.2,35.608
USA,North America,United States,2020-10-21,8286124.0,66.2,35.608
USA,North America,United States,2020-10-22,8344865.0,66.2,35.608
USA,North America,United States,2020-10-23,8413522.0,66.2,35.608
USA,North America,United States,2020-10-24,8488425.0,66.2,35.608
USA,North America,United States,2020-10-25,8570765.0,66.2,35.608
USA,North America,United States,2020-10-26,8646946.0,66.2,35.608
USA,North America,United States,2020-10-27,8712556.0,66.2,35.608
USA,North America,United States,2020-10-28,8782140.0,66.2,35.608
USA,North America,United States,2020-10-29,8857101.0,66.2,35.608
USA,North America,United States,2020-10-30,8941511.0,66.2,35.608
USA,North America,United States,2020-10-31,9032641.0,66.2,35.608
USA,North America,United States,2020-11-01,9130159.0,66.2,35.608
USA,North America,United States,2020-11-02,9222942.0,66.2,35.608
USA,North America,United States,2020-11-03,9364524.0,66.2,35.608
USA,North America,United States,2020-11-04,9451712.0,66.2,35.608
USA,North America,United States,2020-11-05,9550211.0,66.2,35.608
USA,North America,United States,2020-11-06,9664086.0,66.2,35.608
USA,North America,United States,2020-11-07,9786916.0,66.2,35.608
USA,North America,United States,2020-11-08,9920253.0,66.2,35.608
USA,North America,United States,2020-11-09,10050063.0,68.98,35.608
USA,North America,United States,2020-11-10,10161711.0,68.98,35.608
USA,North America,United States,2020-11-11,10286198.0,68.98,35.608
USA,North America,United States,2020-11-12,10432149.0,68.98,35.608
USA,North America,United States,2020-11-13,10585809.0,68.98,35.608
USA,North America,United States,2020-11-14,10748109.0,68.98,35.608
USA,North America,United States,2020-11-15,10925098.0,68.98,35.608
USA,North America,United States,2020-11-16,11089337.0,75.46,35.608
USA,North America,United States,2020-11-17,11226901.0,75.46,35.608
USA,North America,United States,2020-11-18,11380275.0,75.46,35.608
USA,North America,United States,2020-11-19,11547627.0,75.46,35.608
USA,North America,United States,2020-11-20,11718531.0,75.46,35.608
USA,North America,United States,2020-11-21,11907212.0,75.46,35.608
USA,North America,United States,2020-11-22,12100581.0,75.46,35.608
USA,North America,United States,2020-11-23,12274442.0,75.46,35.608
USA,North America,United States,2020-11-24,12424225.0,75.46,35.608
USA,North America,United States,2020-11-25,12584636.0,75.46,35.608
USA,North America,United States,2020-11-26,12759819.0,75.46,35.608
USA,North America,United States,2020-11-27,12953919.0,75.46,35.608
USA,North America,United States,2020-11-28,13098948.0,75.46,35.608
USA,North America,United States,2020-11-29,13262982.0,75.46,35.608
USA,North America,United States,2020-11-30,13407557.0,75.46,35.608
USA,North America,United States,2020-12-01,13548629.0,75.46,35.608
USA,North America,United States,2020-12-02,13700534.0,71.76,35.608
USA,North America,United States,2020-12-03,13893252.0,71.76,35.608
USA,North America,United States,2020-12-04,14103326.0,71.76,35.608
USA,North America,United States,2020-12-05,14320108.0,71.76,35.608
USA,North America,United States,2020-12-06,14543914.0,71.76,35.608
USA,North America,United States,2020-12-07,14749489.0,71.76,35.608
USA,North America,United States,2020-12-08,14926398.0,71.76,35.608
USA,North America,United States,2020-12-09,15109489.0,71.76,35.608
USA,North America,United States,2020-12-10,15336471.0,71.76,35.608
USA,North America,United States,2020-12-11,15557722.0,71.76,35.608
USA,North America,United States,2020-12-12,15766557.0,71.76,35.608
USA,North America,United States,2020-12-13,16012396.0,71.76,35.608
USA,North America,United States,2020-12-14,16229549.0,71.76,35.608
USA,North America,United States,2020-12-15,16410824.0,71.76,35.608
USA,North America,United States,2020-12-16,16609028.0,71.76,35.608
USA,North America,United States,2020-12-17,16807678.0,71.76,35.608
USA,North America,United States,2020-12-18,17047944.0,71.76,35.608
USA,North America,United States,2020-12-19,17294449.0,71.76,35.608
USA,North America,United States,2020-12-20,17530324.0,71.76,35.608
USA,North America,United States,2020-12-21,17732613.0,71.76,35.608
USA,North America,United States,2020-12-22,17919042.0,71.76,35.608
USA,North America,United States,2020-12-23,18102595.0,71.76,35.608
USA,North America,United States,2020-12-24,18300354.0,71.76,35.608
USA,North America,United States,2020-12-25,18526554.0,71.76,35.608
USA,North America,United States,2020-12-26,18729104.0,71.76,35.608
USA,North America,United States,2020-12-27,18890446.0,71.76,35.608
USA,North America,United States,2020-12-28,19037565.0,71.76,35.608
USA,North America,United States,2020-12-29,19191907.0,71.76,35.608
USA,North America,United States,2020-12-30,19368681.0,71.76,35.608
USA,North America,United States,2020-12-31,19577585.0,71.76,35.608
USA,North America,United States,2021-01-01,19813403.0,71.76,35.608
USA,North America,United States,2021-01-02,20042895.0,71.76,35.608
USA,North America,United States,2021-01-03,20271441.0,71.76,35.608
USA,North America,United States,2021-01-04,20496759.0,71.76,35.608
USA,North America,United States,2021-01-05,20702217.0,71.76,35.608
USA,North America,United States,2021-01-06,20876531.0,71.76,35.608
USA,North America,United States,2021-01-07,21118972.0,71.76,35.608
USA,North America,United States,2021-01-08,21376722.0,71.76,35.608
USA,North America,United States,2021-01-09,21646487.0,71.76,35.608
USA,North America,United States,2021-01-10,21938592.0,71.76,35.608
USA,North America,United States,2021-01-11,22194886.0,71.76,35.608
USA,North America,United States,2021-01-12,22419370.0,71.76,35.608
USA,North America,United States,2021-01-13,22623492.0,71.76,35.608
USA,North America,United States,2021-01-14,22841268.0,71.76,35.608
USA,North America,United States,2021-01-15,23067646.0,71.76,35.608
USA,North America,United States,2021-01-16,23291229.0,71.76,35.608
USA,North America,United States,2021-01-17,23528547.0,71.76,35.608
USA,North America,United States,2021-01-18,23738058.0,71.76,35.608
USA,North America,United States,2021-01-19,23924641.0,71.76,35.608
USA,North America,United States,2021-01-20,24078846.0,71.76,35.608
USA,North America,United States,2021-01-21,24229079.0,71.76,35.608
USA,North America,United States,2021-01-22,24417345.0,71.76,35.608
USA,North America,United States,2021-01-23,24604989.0,71.76,35.608
USA,North America,United States,2021-01-24,24794408.0,71.76,35.608
USA,North America,United States,2021-01-25,24959920.0,71.76,35.608
USA,North America,United States,2021-01-26,25101474.0,71.76,35.608
USA,North America,United States,2021-01-27,25237065.0,71.76,35.608
USA,North America,United States,2021-01-28,25383008.0,71.76,35.608
USA,North America,United States,2021-01-29,25541973.0,71.76,35.608
USA,North America,United States,2021-01-30,25698795.0,71.76,35.608
USA,North America,United States,2021-01-31,25863033.0,71.76,35.608
USA,North America,United States,2021-02-01,26001856.0,71.76,35.608
USA,North America,United States,2021-02-02,26113794.0,71.76,35.608
USA,North America,United States,2021-02-03,26242837.0,68.06,35.608
USA,North America,United States,2021-02-04,26364167.0,68.06,35.608
USA,North America,United States,2021-02-05,26472836.0,68.06,35.608
USA,North America,United States,2021-02-06,26595456.0,68.06,35.608
USA,North America,United States,2021-02-07,26720283.0,68.06,35.608
USA,North America,United States,2021-02-08,26830463.0,68.06,35.608
USA,North America,United States,2021-02-09,26923394.0,68.06,35.608
USA,North America,United States,2021-02-10,27004120.0,68.06,35.608
USA,North America,United States,2021-02-11,27095537.0,68.06,35.608
USA,North America,United States,2021-02-12,27193876.0,68.06,35.608
USA,North America,United States,2021-02-13,27293424.0,68.06,35.608
USA,North America,United States,2021-02-14,27390855.0,68.06,35.608
USA,North America,United States,2021-02-15,27476076.0,68.06,35.608
USA,North America,United States,2021-02-16,27543489.0,68.06,35.608
USA,North America,United States,2021-02-17,27601555.0,68.06,35.608
USA,North America,United States,2021-02-18,27658426.0,68.06,35.608
USA,North America,United States,2021-02-19,27722196.0,68.06,35.608
USA,North America,United States,2021-02-20,27790764.0,68.06,35.608
USA,North America,United States,2021-02-21,27864340.0,68.06,35.608
USA,North America,United States,2021-02-22,27929850.0,68.06,35.608
USA,North America,United States,2021-02-23,27986478.0,68.06,35.608
USA,North America,United States,2021-02-24,28042299.0,68.06,35.608
USA,North America,United States,2021-02-25,28112461.0,68.06,35.608
USA,North America,United States,2021-02-26,28184819.0,68.06,35.608
USA,North America,United States,2021-02-27,28256817.0,68.06,35.608
USA,North America,United States,2021-02-28,28330091.0,68.06,35.608
USA,North America,United States,2021-03-01,28398389.0,68.06,35.608
USA,North America,United States,2021-03-02,28450959.0,68.06,35.608
USA,North America,United States,2021-03-03,28502073.0,68.06,35.608
USA,North America,United States,2021-03-04,28555834.0,64.35,35.608
USA,North America,United States,2021-03-05,28621877.0,64.35,35.608
USA,North America,United States,2021-03-06,28686736.0,64.35,35.608
USA,North America,United States,2021-03-07,28750830.0,64.35,35.608
USA,North America,United States,2021-03-08,28808540.0,64.35,35.608
USA,North America,United States,2021-03-09,28852298.0,64.35,35.608
USA,North America,United States,2021-03-10,28895001.0,64.35,35.608
USA,North America,United States,2021-03-11,28949089.0,64.35,35.608
USA,North America,United States,2021-03-12,29010844.0,64.35,35.608
USA,North America,United States,2021-03-13,29070608.0,64.35,35.608
USA,North America,United States,2021-03-14,29134830.0,64.35,35.608
USA,North America,United States,2021-03-15,29187104.0,64.35,35.608
USA,North America,United States,2021-03-16,29234334.0,64.35,35.608
USA,North America,United States,2021-03-17,29277866.0,64.35,35.608
USA,North America,United States,2021-03-18,29329672.0,64.35,35.608
USA,North America,United States,2021-03-19,29389260.0,64.35,35.608
USA,North America,United States,2021-03-20,29452359.0,64.35,35.608
USA,North America,United States,2021-03-21,29514381.0,64.35,35.608
USA,North America,United States,2021-03-22,29572837.0,64.35,35.608
USA,North America,United States,2021-03-23,29618065.0,58.8,35.608
USA,North America,United States,2021-03-24,29666293.0,58.8,35.608
USA,North America,United States,2021-03-25,29723977.0,58.8,35.608
USA,North America,United States,2021-03-26,29791998.0,58.8,35.608
USA,North America,United States,2021-03-27,29857365.0,58.8,35.608
USA,North America,United States,2021-03-28,29932199.0,58.8,35.608
USA,North America,United States,2021-03-29,29995402.0,56.02,35.608
USA,North America,United States,2021-03-30,30048658.0,56.02,35.608
USA,North America,United States,2021-03-31,30106672.0,56.02,35.608
USA,North America,United States,2021-04-01,30168461.0,56.02,35.608
USA,North America,United States,2021-04-02,30238028.0,54.87,35.608
USA,North America,United States,2021-04-03,30311713.0,54.85,35.608
USA,North America,United States,2021-04-04,30382159.0,54.84,35.608
USA,North America,United States,2021-04-05,30445854.0,54.81,35.608
USA,North America,United States,2021-04-06,30491576.0,54.78,35.608
USA,North America,United States,2021-04-07,30547976.0,54.74,35.608
USA,North America,United States,2021-04-08,30611633.0,54.7,35.608
USA,North America,United States,2021-04-09,30686260.0,54.66,35.608
USA,North America,United States,2021-04-10,30761694.0,54.63,35.608
USA,North America,United States,2021-04-11,30838109.0,54.61,35.608
USA,North America,United States,2021-04-12,30906220.0,54.59,35.608
USA,North America,United States,2021-04-13,30959459.0,54.56,35.608
USA,North America,United States,2021-04-14,31019894.0,54.52,35.608
USA,North America,United States,2021-04-15,31092100.0,54.49,35.608
USA,North America,United States,2021-04-16,31162754.0,54.46,35.608
USA,North America,United States,2021-04-17,31234252.0,54.44,35.608
USA,North America,United States,2021-04-18,31305326.0,54.43,35.608
USA,North America,United States,2021-04-19,31382538.0,54.41,35.608
USA,North America,United States,2021-04-20,31431875.0,54.37,35.608
USA,North America,United States,2021-04-21,31467156.0,54.34,35.608
USA,North America,United States,2021-04-22,31524474.0,54.31,35.608
USA,North America,United States,2021-04-23,31587523.0,54.27,35.608
USA,North America,United States,2021-04-24,31649002.0,54.25,35.608
USA,North America,United States,2021-04-25,31711421.0,54.25,35.608
USA,North America,United States,2021-04-26,31763119.0,54.22,35.608
USA,North America,United States,2021-04-27,31803966.0,54.19,35.608
USA,North America,United States,2021-04-28,31834165.0,54.16,35.608
USA,North America,United States,2021-04-29,31884478.0,54.13,35.608
USA,North America,United States,2021-04-30,31938874.0,54.09,35.608
USA,North America,United States,2021-05-01,31994517.0,54.07,35.608
USA,North America,United States,2021-05-02,32049828.0,54.06,35.608
USA,North America,United States,2021-05-03,32098180.0,54.04,35.608
USA,North America,United States,2021-05-04,32134773.0,54.01,35.608
USA,North America,United States,2021-05-05,32167726.0,53.98,35.608
USA,North America,United States,2021-05-06,32210278.0,53.95,35.608
USA,North America,United States,2021-05-07,32254819.0,53.92,35.608
USA,North America,United States,2021-05-08,32297511.0,53.9,35.608
USA,North America,United States,2021-05-09,32342152.0,55.74,35.608
USA,North America,United States,2021-05-10,32379173.0,55.72,35.608
USA,North America,United States,2021-05-11,32406711.0,60.65,35.608
USA,North America,United States,2021-05-12,32431094.0,60.65,35.608
USA,North America,United States,2021-05-13,32464167.0,60.65,35.608
USA,North America,United States,2021-05-14,32499951.0,60.65,35.608
USA,North America,United States,2021-05-15,32540386.0,60.65,35.608
USA,North America,United States,2021-05-16,32575502.0,60.65,35.608
USA,North America,United States,2021-05-17,32605339.0,60.65,35.608
USA,North America,United States,2021-05-18,32626714.0,60.65,35.608
USA,North America,United States,2021-05-19,32646167.0,60.65,35.608
USA,North America,United States,2021-05-20,32673806.0,60.65,35.608
USA,North America,United States,2021-05-21,32701297.0,60.65,35.608
USA,North America,United States,2021-05-22,32729245.0,60.65,35.608
USA,North America,United States,2021-05-23,32757111.0,56.02,35.608
USA,North America,United States,2021-05-24,32779335.0,56.02,35.608
USA,North America,United States,2021-05-25,32795365.0,56.02,35.608
USA,North America,United States,2021-05-26,32810126.0,56.02,35.608
USA,North America,United States,2021-05-27,32834697.0,56.02,35.608
USA,North America,United States,2021-05-28,32858172.0,56.02,35.608
USA,North America,United States,2021-05-29,32880142.0,56.02,35.608
USA,North America,United States,2021-05-30,32904922.0,56.02,35.608
USA,North America,United States,2021-05-31,32920550.0,56.02,35.608
USA,North America,United States,2021-06-01,32932900.0,56.02,35.608
USA,North America,United States,2021-06-02,32942308.0,56.02,35.608
USA,North America,United States,2021-06-03,32951243.0,56.02,35.608
USA,North America,United States,2021-06-04,32967291.0,56.02,35.608
USA,North America,United States,2021-06-05,32985442.0,56.02,35.608
USA,North America,United States,2021-06-06,33004034.0,56.02,35.608
USA,North America,United States,2021-06-07,33018768.0,56.02,35.608
USA,North America,United States,2021-06-08,33029852.0,56.02,35.608
USA,North America,United States,2021-06-09,33039750.0,56.02,35.608
USA,North America,United States,2021-06-10,33054064.0,56.02,35.608
USA,North America,United States,2021-06-11,33073704.0,56.02,35.608
USA,North America,United States,2021-06-12,33089628.0,56.02,35.608
USA,North America,United States,2021-06-13,33103599.0,56.02,35.608
USA,North America,United States,2021-06-14,33115949.0,58.94,35.608
USA,North America,United States,2021-06-15,33124670.0,58.93,35.608
USA,North America,United States,2021-06-16,33132945.0,58.92,35.608
USA,North America,United States,2021-06-17,33145561.0,58.91,35.608
USA,North America,United States,2021-06-18,33158781.0,58.9,35.608
USA,North America,United States,2021-06-19,33172265.0,58.9,35.608
USA,North America,United States,2021-06-20,33184226.0,58.89,35.608
USA,North America,United States,2021-06-21,33196576.0,58.89,35.608
USA,North America,United States,2021-06-22,33205623.0,58.88,35.608
USA,North America,United States,2021-06-23,33214191.0,58.87,35.608
USA,North America,United States,2021-06-24,33227479.0,58.87,35.608
USA,North America,United States,2021-06-25,33241320.0,58.86,35.608
USA,North America,United States,2021-06-26,33256892.0,58.85,35.608
USA,North America,United States,2021-06-27,33271863.0,58.85,35.608
USA,North America,United States,2021-06-28,33285157.0,58.85,35.608
USA,North America,United States,2021-06-29,33295833.0,58.84,35.608
USA,North America,United States,2021-06-30,33306271.0,58.83,35.608
USA,North America,United States,2021-07-01,33321785.0,58.83,35.608
USA,North America,United States,2021-07-02,33333424.0,58.82,35.608
USA,North America,United States,2021-07-03,33352010.0,58.82,35.608
USA,North America,United States,2021-07-04,33368900.0,58.82,35.608
USA,North America,United States,2021-07-05,33382089.0,58.81,35.608
USA,North America,United States,2021-07-06,33392548.0,58.81,35.608
USA,North America,United States,2021-07-07,33401695.0,58.8,35.608
USA,North America,United States,2021-07-08,33421657.0,46.76,35.608
